10000, 2, 100, 9.15827e+07
10000, 4, 100, 4.59223e+07
10000, 8, 100, 2.27409e+07
10000, 16, 100, 1.14914e+07
10000, 32, 100, 6.08751e+06
10000, 64, 100, 3.485e+06
10000, 128, 100, 3.40736e+06
10000, 256, 100, 3.81825e+06
